District,Taluk,Area,DemandProducts,Cost_of_Living,Population,Avg_Income,Competition_Index,Footfall_Potential,AvgRent2BHK,MetroAccess,CrimeReportedCitywide,CrimeDetectedCitywide,AgeGroup,metro_binary,demand_token_count,success_score
Bangalore Urban,Bangalore South,Viveknagar Industrial Area 2,"Clothing, Cafe, Pharmacy",70636,244137,46750,8,6159,,No,12627.0,3603 (28.5%),25-44,0,3,0.4069579003218077
Bangalore Urban,Bangalore South,Wilson Garden Layout 2,"Automotive, Hardware, Grocery",70015,472268,44619,7,3283,,No,12627.0,3603 (28.5%),25-44,0,3,0.3041639470120008
Bangalore Urban,Bangalore South,Richmond Town Main Road 2,"Boutique, Cafe, Electronics",74268,424880,55461,2,5562,,No,12627.0,3603 (28.5%),25-44,0,3,0.5989347085255948
Bangalore Urban,Bangalore South,Austin Town Extension 3,"Grocery, Restaurant, Pharmacy",107939,317881,23264,8,3316,,No,12627.0,3603 (28.5%),25-44,0,3,0.19362698178566598
Bangalore Urban,Bangalore South,Bilekahalli Stage 3,"Cafe, Bookstore, Fitness",38141,383476,27686,5,3236,,No,12627.0,3603 (28.5%),25-44,0,3,0.2994040523019812
Bangalore Urban,Bangalore South,Jayanagar Phase 3,"Cafe, Clothing Store, Fitness Center",100356,371707,61484,7,3418,,No,12627.0,3603 (28.5%),25-44,0,3,0.37414827339154655
Bangalore Urban,Bangalore South,Basavanagudi Block 3,"Electronics, Grocery, Jewellery",91910,180445,39226,4,2882,,No,12627.0,3603 (28.5%),25-44,0,3,0.35863145779141803
Bangalore Urban,Bangalore South,Banashankari Cross 3,"Supermarket, Pharmacy, Restaurant",76044,187469,21721,5,9282,,No,12627.0,3603 (28.5%),25-44,0,3,0.5405992556296012
Bangalore Urban,Bangalore South,HSR Layout Market 3,"Cafe, Bakery, Gym",87214,410719,71154,8,7757,40000.0,No,12627.0,3603 (28.5%),25-44,0,3,0.5694422766003742
Bangalore Urban,Bangalore South,Koramangala Industrial Area 3,"Cafe, Clothing Store, Pub",53827,499361,35609,1,5020,,No,12627.0,3603 (28.5%),25-44,0,3,0.530657337920635
Bangalore Urban,Bangalore South,JP Nagar Layout 3,"Cafe, Education, Pharmacy",75820,121371,67130,1,6424,,No,12627.0,3603 (28.5%),25-44,0,3,0.711721960768486
Bangalore Urban,Bangalore South,BTM Layout Main Road 3,"Cafe, Hostels/PG, Electronics",82623,58709,79977,4,6427,,No,12627.0,3603 (28.5%),25-44,0,4,0.7914968642974309
Bangalore Urban,Bangalore South,Padmanabhanagar Extension 4,"Cafe, Clothing, Restaurant",101734,212192,22373,3,8517,,No,12627.0,3603 (28.5%),25-44,0,3,0.5713326443866579
Bangalore Urban,Bangalore South,Uttarahalli Stage 4,"Supermarket, Pharmacy, Restaurant",95450,170322,53675,2,876,,No,12627.0,3603 (28.5%),25-44,0,3,0.38763731582705163
Bangalore Urban,Bangalore South,Girinagar Phase 4,"Grocery, Pharmacy, Fitness",113426,41172,70249,3,5308,,No,12627.0,3603 (28.5%),25-44,0,3,0.613227569510333
Bangalore Urban,Bangalore South,Yelachenahalli Block 4,"Grocery, Cafe, Education",42299,31555,63895,1,787,,No,12627.0,3603 (28.5%),25-44,0,3,0.45341361986996176
Bangalore Urban,Bangalore South,Hulimavu Cross 4,"Supermarket, Electronics, Pharmacy",63585,491833,43937,1,629,,No,12627.0,3603 (28.5%),25-44,0,3,0.3706710914724921
Bangalore Urban,Bangalore South,Arekere Market 4,"Grocery, Restaurant, Pharmacy",84044,73276,20656,6,5167,,No,12627.0,3603 (28.5%),25-44,0,3,0.32614077480072523
Bangalore Urban,Bangalore South,Bannerghatta Road Industrial Area 4,"Real Estate, Supermarket, Education",62557,77492,74329,5,8180,,No,12627.0,3603 (28.5%),25-44,0,3,0.6924326481749464
Bangalore Urban,Bangalore South,Tavarekere Layout 4,"Hostels/PG, Cafe, Electronics",69080,204074,23984,8,5618,,No,12627.0,3603 (28.5%),25-44,0,4,0.4201134489225936
Bangalore Urban,Bangalore South,Viveknagar Main Road 4,"Clothing, Cafe, Pharmacy",22693,276010,78740,2,2253,,No,12627.0,3603 (28.5%),25-44,0,3,0.5429886583071935
Bangalore Urban,Bangalore South,Wilson Garden Extension 5,"Automotive, Hardware, Grocery",115003,371743,79309,4,9586,,No,12627.0,3603 (28.5%),25-44,0,3,0.8035411631065643
Bangalore Urban,Bangalore South,Richmond Town Stage 5,"Boutique, Cafe, Electronics",115259,485571,44984,8,6194,,No,12627.0,3603 (28.5%),25-44,0,3,0.4017740156919657
Bangalore Urban,Bangalore South,Austin Town Phase 5,"Grocery, Restaurant, Pharmacy",89163,242320,68411,6,7074,,No,12627.0,3603 (28.5%),25-44,0,3,0.5908522544057488
Bangalore Urban,Bangalore South,Bilekahalli Block 5,"Cafe, Bookstore, Fitness",45939,437978,23286,1,9818,,No,12627.0,3603 (28.5%),25-44,0,3,0.6932238750344892
Bangalore Urban,Bangalore South,Jayanagar Cross 5,"Cafe, Clothing Store, Fitness Center",68925,31046,20901,4,4874,,No,12627.0,3603 (28.5%),25-44,0,3,0.3759268154228703
Bangalore Urban,Bangalore South,Basavanagudi Market 5,"Electronics, Grocery, Jewellery",62941,248071,46552,1,7792,,No,12627.0,3603 (28.5%),25-44,0,3,0.6932220901827755
Bangalore Urban,Bangalore South,Banashankari Industrial Area 5,"Supermarket, Pharmacy, Restaurant",41834,398165,40709,2,3203,,No,12627.0,3603 (28.5%),25-44,0,3,0.43991896477057724
Bangalore Urban,Bangalore South,HSR Layout Layout 5,"Cafe, Bakery, Gym",38047,441985,46055,5,2540,40000.0,No,12627.0,3603 (28.5%),25-44,0,3,0.3388369347715312
Bangalore Urban,Bangalore South,Koramangala Main Road 5,"Cafe, Clothing Store, Pub",46105,204374,52685,8,4235,,No,12627.0,3603 (28.5%),25-44,0,3,0.34554417136044857
Bangalore Urban,Bangalore South,JP Nagar Extension 6,"Cafe, Education, Pharmacy",95766,436366,23429,8,7224,,No,12627.0,3603 (28.5%),25-44,0,3,0.3648099682876197
Bangalore Urban,Bangalore South,BTM Layout Stage 6,"Cafe, Hostels/PG, Electronics",35707,481463,29716,3,5301,,No,12627.0,3603 (28.5%),25-44,0,4,0.5821679056510871
Bangalore Urban,Bangalore South,Padmanabhanagar Phase 6,"Cafe, Clothing, Restaurant",41976,286997,63563,4,944,,No,12627.0,3603 (28.5%),25-44,0,3,0.36654038903893893
Bangalore Urban,Bangalore South,Uttarahalli Block 6,"Supermarket, Pharmacy, Restaurant",64262,140900,26138,6,546,,No,12627.0,3603 (28.5%),25-44,0,3,0.14530095495832981
Bangalore Urban,Bangalore South,Girinagar Cross 6,"Grocery, Pharmacy, Fitness",43776,435008,50298,3,4015,,No,12627.0,3603 (28.5%),25-44,0,3,0.4809771032388913
Bangalore Urban,Bangalore South,Yelachenahalli Market 6,"Grocery, Cafe, Education",50080,79129,66112,2,3209,,No,12627.0,3603 (28.5%),25-44,0,3,0.5367205854241588
Bangalore Urban,Bangalore South,Hulimavu Industrial Area 6,"Supermarket, Electronics, Pharmacy",86842,257091,38429,6,1334,,No,12627.0,3603 (28.5%),25-44,0,3,0.22640130196781813
Bangalore Urban,Bangalore South,Arekere Layout 6,"Grocery, Restaurant, Pharmacy",81373,225550,65200,5,6687,,No,12627.0,3603 (28.5%),25-44,0,3,0.5925807917608601
Bangalore Urban,Bangalore South,Bannerghatta Road Main Road 6,"Real Estate, Supermarket, Education",26776,264883,20772,5,326,,No,12627.0,3603 (28.5%),25-44,0,3,0.14612812480498213
Bangalore Urban,Bangalore South,Tavarekere Extension 7,"Hostels/PG, Cafe, Electronics",112787,134130,63244,5,4243,,No,12627.0,3603 (28.5%),25-44,0,4,0.6017690071620497
Bangalore Urban,Bangalore South,Viveknagar Stage 7,"Clothing, Cafe, Pharmacy",75016,480514,66681,5,7285,,No,12627.0,3603 (28.5%),25-44,0,3,0.6243074538598945
Bangalore Urban,Bangalore South,Wilson Garden Phase 7,"Automotive, Hardware, Grocery",29474,445203,63519,3,5658,,No,12627.0,3603 (28.5%),25-44,0,3,0.6029263219642232
Bangalore Urban,Bangalore South,Richmond Town Block 7,"Boutique, Cafe, Electronics",78053,166922,50732,7,286,,No,12627.0,3603 (28.5%),25-44,0,3,0.19659798801319242
Bangalore Urban,Bangalore South,Austin Town Cross 7,"Grocery, Restaurant, Pharmacy",41959,425328,54905,6,2635,,No,12627.0,3603 (28.5%),25-44,0,3,0.3457947662130918
Bangalore Urban,Bangalore South,Bilekahalli Market 7,"Cafe, Bookstore, Fitness",25530,141789,32347,4,2032,,No,12627.0,3603 (28.5%),25-44,0,3,0.29539264117359987
Bangalore Urban,Bangalore South,Jayanagar Industrial Area 7,"Cafe, Clothing Store, Fitness Center",114856,175130,31920,2,9140,,No,12627.0,3603 (28.5%),25-44,0,3,0.6656249767155
Bangalore Urban,Bangalore South,Basavanagudi Layout 7,"Electronics, Grocery, Jewellery",23748,196492,46822,9,2132,,No,12627.0,3603 (28.5%),25-44,0,3,0.20066095732296715
Bangalore Urban,Bangalore South,Banashankari Main Road 7,"Supermarket, Pharmacy, Restaurant",117504,58890,61659,1,1352,,No,12627.0,3603 (28.5%),25-44,0,3,0.46957424682945537
Bangalore Urban,Bangalore South,HSR Layout Extension 8,"Cafe, Bakery, Gym",118098,86017,55108,4,5609,40000.0,No,12627.0,3603 (28.5%),25-44,0,3,0.5380021117413376
Bangalore Urban,Bangalore South,Koramangala Stage 8,"Cafe, Clothing Store, Pub",33545,198376,78419,1,5174,,No,12627.0,3603 (28.5%),25-44,0,3,0.7000704193765374
Bangalore Urban,Bangalore South,JP Nagar Phase 8,"Cafe, Education, Pharmacy",86199,183993,38563,6,1981,,No,12627.0,3603 (28.5%),25-44,0,3,0.2551474161281524
Bangalore Urban,Bangalore South,BTM Layout Block 8,"Cafe, Hostels/PG, Electronics",54766,152596,22967,4,369,,No,12627.0,3603 (28.5%),25-44,0,4,0.31045221296394054
Bangalore Urban,Bangalore South,Padmanabhanagar Cross 8,"Cafe, Clothing, Restaurant",93530,120424,60183,5,1730,,No,12627.0,3603 (28.5%),25-44,0,3,0.35717734547128976
Bangalore Urban,Bangalore South,Uttarahalli Market 8,"Supermarket, Pharmacy, Restaurant",113557,297192,26871,5,4505,,No,12627.0,3603 (28.5%),25-44,0,3,0.3516894548730314
Bangalore Urban,Bangalore South,Girinagar Industrial Area 8,"Grocery, Pharmacy, Fitness",81087,448327,43763,9,6239,,No,12627.0,3603 (28.5%),25-44,0,3,0.3682765928770143
Bangalore Urban,Bangalore South,Yelachenahalli Layout 8,"Grocery, Cafe, Education",115839,188976,26916,1,1674,,No,12627.0,3603 (28.5%),25-44,0,3,0.3515923784084687
Bangalore Urban,Bangalore South,Hulimavu Main Road 8,"Supermarket, Electronics, Pharmacy",88840,337056,23734,2,1795,,No,12627.0,3603 (28.5%),25-44,0,3,0.3139593601928067
Bangalore Urban,Bangalore South,Arekere Extension 9,"Grocery, Restaurant, Pharmacy",74384,54008,48613,6,3358,,No,12627.0,3603 (28.5%),25-44,0,3,0.35343681485111733
Bangalore Urban,Bangalore South,Bannerghatta Road Stage 9,"Real Estate, Supermarket, Education",71005,413276,43179,5,3362,,No,12627.0,3603 (28.5%),25-44,0,3,0.36378154204417845
Bangalore Urban,Bangalore South,Tavarekere Phase 9,"Hostels/PG, Cafe, Electronics",66576,225738,69929,7,1545,,No,12627.0,3603 (28.5%),25-44,0,4,0.4477837331421336
Bangalore Urban,Bangalore South,Viveknagar Block 9,"Clothing, Cafe, Pharmacy",59353,103559,67188,3,6363,,No,12627.0,3603 (28.5%),25-44,0,3,0.6476378805067017
Bangalore Urban,Bangalore South,Wilson Garden Cross 9,"Automotive, Hardware, Grocery",82003,75337,70099,3,8511,,No,12627.0,3603 (28.5%),25-44,0,3,0.7524453017895932
Bangalore Urban,Bangalore South,Richmond Town Market 9,"Boutique, Cafe, Electronics",103211,392760,50262,2,152,,No,12627.0,3603 (28.5%),25-44,0,3,0.34306942900687076
Bangalore Urban,Bangalore South,Austin Town Industrial Area 9,"Grocery, Restaurant, Pharmacy",72733,295494,27677,3,5670,,No,12627.0,3603 (28.5%),25-44,0,3,0.4672386340225102
Bangalore Urban,Bangalore South,Bilekahalli Layout 9,"Cafe, Bookstore, Fitness",85318,44354,66871,1,7679,,No,12627.0,3603 (28.5%),25-44,0,3,0.7655093476715875
Bangalore Urban,Bangalore South,Jayanagar Main Road 9,"Cafe, Clothing Store, Fitness Center",109474,65186,33268,5,1766,,No,12627.0,3603 (28.5%),25-44,0,3,0.2564626231852649
Bangalore Urban,Bangalore South,Basavanagudi Extension 10,"Electronics, Grocery, Jewellery",43664,48145,27330,5,7001,,No,12627.0,3603 (28.5%),25-44,0,3,0.4623661516274544
Bangalore Urban,Bangalore South,Banashankari Stage 10,"Supermarket, Pharmacy, Restaurant",87172,447236,35733,7,2885,,No,12627.0,3603 (28.5%),25-44,0,3,0.2530244001184332
Bangalore Urban,Bangalore South,HSR Layout Phase 10,"Cafe, Bakery, Gym",105616,106123,75545,4,819,40000.0,No,12627.0,3603 (28.5%),25-44,0,3,0.40662058833237946
Bangalore Urban,Bangalore South,Koramangala Block 10,"Cafe, Clothing Store, Pub",113264,226258,52947,3,8697,,No,12627.0,3603 (28.5%),25-44,0,3,0.695379609017408
Bangalore Urban,Bangalore South,JP Nagar Cross 10,"Cafe, Education, Pharmacy",46736,236541,42286,1,6955,,No,12627.0,3603 (28.5%),25-44,0,3,0.6404808898739205
Bangalore Urban,Bangalore South,BTM Layout Market 10,"Cafe, Hostels/PG, Electronics",114209,40581,21610,8,2394,,No,12627.0,3603 (28.5%),25-44,0,4,0.2703871875046072
Bangalore Urban,Bangalore South,Padmanabhanagar Industrial Area 10,"Cafe, Clothing, Restaurant",20854,108929,21430,3,8363,,No,12627.0,3603 (28.5%),25-44,0,3,0.5610279478313037
Bangalore Urban,Bangalore South,Uttarahalli Layout 10,"Supermarket, Pharmacy, Restaurant",110084,305195,54922,2,9521,,No,12627.0,3603 (28.5%),25-44,0,3,0.7696680443328834
Bangalore Urban,Bangalore South,Girinagar Main Road 10,"Grocery, Pharmacy, Fitness",58623,71474,28828,4,9859,,No,12627.0,3603 (28.5%),25-44,0,3,0.6236112173101671
Bangalore Urban,Bangalore East,Indiranagar,"Cafe, Pub, Clothing Store, Bakery",27392,111748,79978,3,4582,29000.0,Yes,12627.0,3603 (28.5%),25-44,1,4,0.8034431959938855
Bangalore Urban,Bangalore East,Domlur,"IT Services, Cafe, Bakery",75680,145995,57913,1,798,,No,12627.0,3603 (28.5%),25-44,0,3,0.43116012070265064
Bangalore Urban,Bangalore East,HAL,"Aerospace, IT Services, Cafeteria",66717,265690,46497,3,7343,,No,12627.0,3603 (28.5%),25-44,0,3,0.6117751792444275
Bangalore Urban,Bangalore East,CV Raman Nagar,"Education, Pharmacy, Grocery",107092,351770,54256,2,9118,,No,12627.0,3603 (28.5%),25-44,0,3,0.7495489900783897
Bangalore Urban,Bangalore East,Ulsoor,"Cafe, Jewellery, Clothing Store",70859,289104,68889,8,6018,,No,12627.0,3603 (28.5%),25-44,0,3,0.4849397595869489
Bangalore Urban,Bangalore East,KR Puram,"Electronics, Supermarket, Furniture",46309,448988,70677,6,448,,No,12627.0,3603 (28.5%),25-44,0,3,0.3102868284926782
Bangalore Urban,Bangalore East,Whitefield,"IT Services, Apartments, Supermarkets, Cafes",107455,434736,51618,9,5474,23000.0,Yes,12627.0,3603 (28.5%),25-34,1,4,0.5496683344371114
Bangalore Urban,Bangalore East,Marathahalli,"Electronics, Hostels/PG, Restaurants",83734,200553,64841,8,7969,21000.0,No,12627.0,3603 (28.5%),25-34,0,4,0.6779876457344097
Bangalore Urban,Bangalore East,Varthur,"Real Estate, Restaurants, Education",90467,56408,61332,3,407,,No,12627.0,3603 (28.5%),25-44,0,3,0.365446834061919
Bangalore Urban,Bangalore East,Mahadevapura,"IT Parks, Electronics, Supermarket",72662,376150,41526,5,3516,,No,12627.0,3603 (28.5%),25-44,0,3,0.36422058385470213
Bangalore Urban,Bangalore East,Bellandur,"Cafe, Grocery, Electronics",118506,279568,69327,7,4920,,No,12627.0,3603 (28.5%),25-44,0,3,0.46950569128436803
Bangalore Urban,Bangalore East,Kadubeesanahalli,"IT Services, Cafe, Pharmacy",32688,339278,45158,5,3658,,No,12627.0,3603 (28.5%),25-44,0,3,0.38422065257543303
Bangalore Urban,Bangalore East,Sarjapur Road,"Real Estate, Restaurants, Supermarket",45342,171563,40032,8,4578,22000.0,Planned,12627.0,3603 (28.5%),25-44,0,3,0.312428074272855
Bangalore Urban,Bangalore East,Brookefield,"Supermarket, Electronics, Cafes",57157,152413,52846,5,6631,,No,12627.0,3603 (28.5%),25-44,0,3,0.5431875292161302
Bangalore Urban,Bangalore East,Munnekollal,"Grocery, Pharmacy, Cafe",87863,195695,74474,1,4720,,No,12627.0,3603 (28.5%),25-44,0,3,0.6652643043958076
Bangalore Urban,Bangalore East,Hoodi,"IT Services, Electronics, Grocery",72083,110327,59936,5,3085,,No,12627.0,3603 (28.5%),25-44,0,3,0.4153746129931778
Bangalore Urban,Bangalore East,Kadugodi,"Supermarket, Restaurants, Electronics",85733,413554,44794,4,8212,,No,12627.0,3603 (28.5%),25-44,0,3,0.6124076374708883
Bangalore Urban,Bangalore East,Doddanekundi,"Hostels/PG, Electronics, Grocery",109045,222503,76588,6,8567,,No,12627.0,3603 (28.5%),25-44,0,4,0.810370778551961
Bangalore Urban,Bangalore East,Ramamurthy Nagar,"Grocery, Pharmacy, Electronics",54698,163326,20448,3,2647,,No,12627.0,3603 (28.5%),25-44,0,3,0.30783397017578884
Bangalore Urban,Bangalore East,Basavanagar,"Grocery, Cafe, Pharmacy",100623,202932,65331,5,436,,No,12627.0,3603 (28.5%),25-44,0,3,0.32026770039330343
Bangalore Urban,Bangalore East,Indiranagar Extension 1,"Cafe, Pub, Clothing Store, Bakery",42671,31344,43861,2,3079,29000.0,Yes,12627.0,3603 (28.5%),25-44,1,4,0.6314127712866512
Bangalore Urban,Bangalore East,Domlur Stage 1,"IT Services, Cafe, Bakery",45184,414966,43141,6,4068,,No,12627.0,3603 (28.5%),25-44,0,3,0.36362777751107445
Bangalore Urban,Bangalore East,HAL Phase 1,"Aerospace, IT Services, Cafeteria",113384,467972,24074,6,1010,,No,12627.0,3603 (28.5%),25-44,0,3,0.1577073191151984
Bangalore Urban,Bangalore East,CV Raman Nagar Block 1,"Education, Pharmacy, Grocery",62107,87957,21406,5,2096,,No,12627.0,3603 (28.5%),25-44,0,3,0.2257852305712212
Bangalore Urban,Bangalore East,Ulsoor Cross 1,"Cafe, Jewellery, Clothing Store",106202,125423,46823,6,3229,,No,12627.0,3603 (28.5%),25-44,0,3,0.3410043085840859
Bangalore Urban,Bangalore East,KR Puram Market 1,"Electronics, Supermarket, Furniture",71663,340197,72743,7,5547,,No,12627.0,3603 (28.5%),25-44,0,3,0.5098516307246128
Bangalore Urban,Bangalore East,Whitefield Industrial Area 1,"IT Services, Apartments, Supermarkets, Cafes",35708,484071,38291,5,6229,23000.0,Yes,12627.0,3603 (28.5%),25-44,1,4,0.655256216485465
Bangalore Urban,Bangalore East,Marathahalli Layout 1,"Electronics, Hostels/PG, Restaurants",111906,166968,56568,1,5950,21000.0,No,12627.0,3603 (28.5%),25-44,0,4,0.7741807929592689
Bangalore Urban,Bangalore East,Varthur Main Road 1,"Real Estate, Restaurants, Education",69811,206833,47003,8,4304,,No,12627.0,3603 (28.5%),25-44,0,3,0.326962051436789
Bangalore Urban,Bangalore East,Mahadevapura Extension 2,"IT Parks, Electronics, Supermarket",22811,213624,61851,4,7546,,No,12627.0,3603 (28.5%),25-44,0,3,0.6481637709587788
Bangalore Urban,Bangalore East,Bellandur Stage 2,"Cafe, Grocery, Electronics",76250,271147,49406,9,8619,,No,12627.0,3603 (28.5%),25-44,0,3,0.4935916355524935
Bangalore Urban,Bangalore East,Kadubeesanahalli Phase 2,"IT Services, Cafe, Pharmacy",92082,97454,69823,6,414,,No,12627.0,3603 (28.5%),25-44,0,3,0.30555749324225756
Bangalore Urban,Bangalore East,Sarjapur Road Block 2,"Real Estate, Restaurants, Supermarket",54754,277594,38312,1,1234,22000.0,Planned,12627.0,3603 (28.5%),25-44,0,3,0.37569811325538394
Bangalore Urban,Bangalore East,Brookefield Cross 2,"Supermarket, Electronics, Cafes",115742,372744,58108,3,4976,,No,12627.0,3603 (28.5%),25-44,0,3,0.5525983734938844
Bangalore Urban,Bangalore East,Munnekollal Market 2,"Grocery, Pharmacy, Cafe",31411,404876,16382,3,8202,,No,12627.0,3603 (28.5%),25-44,0,3,0.5348174003192508
Bangalore Urban,Bangalore East,Hoodi Industrial Area 2,"IT Services, Electronics, Grocery",22911,441151,49171,4,9812,,No,12627.0,3603 (28.5%),25-44,0,3,0.6988701053017914
Bangalore Urban,Bangalore East,Kadugodi Layout 2,"Supermarket, Restaurants, Electronics",87270,57641,56779,6,8447,,No,12627.0,3603 (28.5%),25-44,0,3,0.6065683431646941
Bangalore Urban,Bangalore East,Doddanekundi Main Road 2,"Hostels/PG, Electronics, Grocery",103763,49711,18292,7,5692,,No,12627.0,3603 (28.5%),25-44,0,4,0.4325326848353913
Bangalore Urban,Bangalore East,Ramamurthy Nagar Extension 3,"Grocery, Pharmacy, Electronics",28680,352486,56779,4,1824,,No,12627.0,3603 (28.5%),25-44,0,3,0.37916459005206093
Bangalore Urban,Bangalore East,Basavanagar Stage 3,"Grocery, Cafe, Pharmacy",104896,389040,48187,6,3443,,No,12627.0,3603 (28.5%),25-44,0,3,0.3555275097562478
Bangalore Urban,Bangalore East,Indiranagar Phase 3,"Cafe, Pub, Clothing Store, Bakery",103879,163254,27411,1,986,29000.0,Yes,12627.0,3603 (28.5%),25-44,1,4,0.5083741896891776
Bangalore Urban,Bangalore East,Domlur Block 3,"IT Services, Cafe, Bakery",91295,107833,52285,8,821,,No,12627.0,3603 (28.5%),25-44,0,3,0.19502763422226796
Bangalore Urban,Bangalore East,HAL Cross 3,"Aerospace, IT Services, Cafeteria",108614,338420,67454,7,7778,,No,12627.0,3603 (28.5%),25-44,0,3,0.5871187017543521
Bangalore Urban,Bangalore East,CV Raman Nagar Market 3,"Education, Pharmacy, Grocery",31111,301685,72009,9,9204,,No,12627.0,3603 (28.5%),25-44,0,3,0.6050214961994811
Bangalore Urban,Bangalore East,Ulsoor Industrial Area 3,"Cafe, Jewellery, Clothing Store",57504,376601,30422,3,3457,,No,12627.0,3603 (28.5%),25-44,0,3,0.38108909516936895
Bangalore Urban,Bangalore East,KR Puram Layout 3,"Electronics, Supermarket, Furniture",21802,495526,57468,2,970,,No,12627.0,3603 (28.5%),25-44,0,3,0.40615438475725507
Bangalore Urban,Bangalore East,Whitefield Main Road 3,"IT Services, Apartments, Supermarkets, Cafes",28155,64813,47371,1,6851,23000.0,Yes,12627.0,3603 (28.5%),25-44,1,4,0.8401935881726
Bangalore Urban,Bangalore East,Marathahalli Extension 4,"Electronics, Hostels/PG, Restaurants",93656,188270,72022,3,597,21000.0,No,12627.0,3603 (28.5%),25-44,0,4,0.5376490606442906
Bangalore Urban,Bangalore East,Varthur Stage 4,"Real Estate, Restaurants, Education",59384,159892,20693,5,1856,,No,12627.0,3603 (28.5%),25-44,0,3,0.21260133181016602
Bangalore Urban,Bangalore East,Mahadevapura Phase 4,"IT Parks, Electronics, Supermarket",67254,306214,48535,2,1217,,No,12627.0,3603 (28.5%),25-44,0,3,0.38298580689559214
